date,rain,temp,humidity,wind,pressure,date_normalized,location,rain_category
2020-08-27,138.29,31.2,99.7,28.0,998.5,7,4.0,0.0
2020-09-01,87.23,37.5,77.3,32.2,994.4,8,1.0,0.0
2020-10-06,118.21,27.5,99.7,17.6,1008.7,9,4.0,0.0
2020-10-09,139.96,33.8,93.9,26.2,1004.4,9,0.0,0.0
2020-10-22,34.04,36.2,79.3,34.4,999.1,9,1.0,1.0
2020-10-27,110.7,25.2,86.7,4.4,1018.4,9,1.0,0.0
2020-11-03,32.37,36.3,78.7,39.0,1015.6,10,1.0,1.0
2020-11-23,85.34,22.7,41.3,30.6,1007.9,10,1.0,0.0
2020-11-24,0.16,31.1,61.3,30.8,998.3,10,1.0,2.0
2020-11-26,8.29,21.8,94.6,25.2,996.9,10,3.0,2.0
2020-12-29,17.78,22.1,92.9,20.0,1006.9,11,1.0,2.0
2021-01-11,156.97,22.7,46.4,10.0,997.3,12,1.0,0.0
2021-01-14,165.2,24.5,48.0,18.0,996.9,12,3.0,0.0
2021-01-20,85.24,34.9,55.1,20.2,1012.0,12,0.0,0.0
2021-01-23,71.33,33.4,81.2,39.9,1000.4,12,3.0,0.0
2021-02-15,6.61,32.1,86.9,15.5,1011.9,13,4.0,2.0
2021-02-15,181.78,19.2,87.0,18.4,1000.1,13,3.0,0.0
2021-02-16,76.46,28.8,49.0,20.6,997.9,13,2.0,0.0
2021-02-17,119.79,26.0,58.9,38.7,1002.7,13,3.0,0.0
2020-01-21,64.93,21.5,71.3,9.1,995.7,0,4.0,0.0
2020-02-01,105.48,20.2,47.7,32.9,1003.6,1,1.0,0.0
2020-03-08,96.54,22.7,98.0,38.4,1000.3,2,3.0,0.0
2020-03-23,21.84,26.0,83.4,4.0,1019.6,2,2.0,1.0
2020-03-25,199.35,32.2,79.8,2.1,1015.4,2,0.0,0.0
2020-03-31,178.91,26.9,48.7,4.8,1001.5,2,0.0,0.0
2020-04-13,41.45,33.9,68.3,4.3,999.3,3,3.0,1.0
2020-04-13,104.57,19.4,96.4,0.8,1009.0,3,1.0,0.0
2020-04-13,157.31,36.6,62.7,7.4,1018.3,3,0.0,0.0
2020-05-08,84.42,23.7,79.7,19.2,995.6,4,3.0,0.0
2020-05-14,90.45,35.8,85.0,4.8,1005.4,4,2.0,0.0
2020-06-03,48.55,34.8,83.0,15.2,1005.1,5,3.0,1.0
2020-06-04,76.84,29.0,55.4,13.9,1006.8,5,0.0,0.0
2020-06-05,93.06,37.9,72.5,5.1,1011.3,5,3.0,0.0
2020-06-11,126.75,27.1,78.6,23.9,995.2,5,2.0,0.0
2020-06-13,49.46,20.5,69.6,3.9,1000.8,5,4.0,1.0
2020-07-09,139.76,29.0,56.6,34.6,1012.1,6,4.0,0.0
2020-07-14,34.83,30.1,68.8,33.0,1006.2,6,3.0,1.0
2020-08-08,103.81,29.2,68.4,18.9,1013.5,7,3.0,0.0
2020-08-10,145.15,28.9,98.5,31.5,996.8,7,2.0,0.0
2020-08-27,124.63,30.0,43.9,29.8,1010.9,7,3.0,0.0
2020-09-02,152.75,19.3,65.0,39.2,1017.7,8,4.0,0.0
2020-09-03,18.52,37.7,62.2,13.4,990.6,8,1.0,2.0
2020-09-19,84.91,33.6,50.9,8.9,1010.5,8,2.0,0.0
2020-10-12,124.64,21.3,83.5,25.8,1014.2,9,3.0,0.0
2020-10-14,19.64,22.1,45.2,22.7,1006.7,9,4.0,2.0
2020-11-06,159.35,19.5,63.7,18.1,990.2,10,4.0,0.0
2020-11-09,16.6,34.9,99.1,10.3,1003.2,10,0.0,2.0
2020-11-10,122.54,31.8,54.8,11.2,990.6,10,1.0,0.0
2020-11-14,100.89,22.0,61.7,5.9,1018.8,10,4.0,0.0
2020-11-16,1.44,33.9,71.8,20.2,997.1,10,4.0,2.0
2020-11-23,177.5,26.8,90.2,26.5,992.2,10,2.0,0.0
2020-12-01,78.37,31.9,99.9,20.5,1006.0,11,4.0,0.0
2020-12-02,166.47,22.8,94.5,35.2,1014.4,11,1.0,0.0
2020-12-08,70.35,25.5,70.6,37.3,1010.9,11,1.0,0.0
2020-12-10,180.06,31.3,49.9,16.8,993.1,11,4.0,0.0
2020-12-17,177.0,36.4,60.9,8.7,996.1,11,4.0,0.0
2020-12-18,186.16,23.3,53.4,24.0,1002.2,11,1.0,0.0
2020-12-22,1.78,22.1,51.4,30.8,1007.8,11,4.0,2.0
2021-01-07,174.26,28.6,52.4,19.0,1006.0,12,1.0,0.0
2021-01-11,128.45,26.7,68.3,30.9,1005.7,12,2.0,0.0
2021-01-14,150.49,24.3,43.1,37.2,1016.5,12,1.0,0.0
2021-02-07,128.76,19.8,97.1,37.4,993.7,13,2.0,0.0
2021-02-15,82.66,23.6,62.7,27.8,1005.5,13,4.0,0.0
2020-01-11,135.26,27.1,88.2,1.1,997.9,0,3.0,0.0
2020-01-29,163.76,21.9,72.8,11.9,994.2,0,2.0,0.0
2020-01-31,24.33,30.3,46.8,13.7,1000.3,0,3.0,1.0
2020-02-14,110.83,18.0,45.1,28.6,1014.3,1,0.0,0.0
2020-02-18,63.44,24.2,60.8,28.8,993.6,1,0.0,0.0
2020-02-25,182.06,21.9,97.9,8.6,1003.7,1,3.0,0.0
2020-02-29,50.51,32.8,63.8,30.7,992.9,1,2.0,0.0
2020-03-03,45.68,34.6,67.6,0.6,1010.7,2,1.0,1.0
2020-03-07,82.94,26.9,62.1,3.5,1007.1,2,3.0,0.0
2020-03-09,59.67,24.4,56.7,1.6,997.3,2,0.0,0.0
2020-03-14,120.71,31.4,41.3,35.8,1015.2,2,1.0,0.0
2020-03-15,123.69,29.5,72.9,18.6,1010.5,2,1.0,0.0
2020-03-20,150.36,23.1,64.1,33.0,993.8,2,3.0,0.0
2020-03-20,11.86,28.4,84.2,5.9,998.7,2,2.0,2.0
2020-03-21,68.1,34.5,72.0,14.4,998.3,2,4.0,0.0
2020-03-30,154.8,20.8,89.9,1.7,1013.8,2,3.0,0.0
2020-03-31,183.76,35.3,59.5,27.1,1002.5,2,4.0,0.0
2020-04-02,163.12,29.4,75.1,29.3,990.0,3,4.0,0.0
2020-04-05,166.64,31.5,74.1,35.8,995.1,3,1.0,0.0
2020-04-10,193.69,33.0,67.4,4.2,998.2,3,0.0,0.0
2020-04-11,142.88,36.3,56.7,39.0,1009.5,3,1.0,0.0
2020-05-02,18.72,25.2,86.5,15.2,1018.1,4,3.0,2.0
2020-06-06,40.86,22.4,98.6,20.3,1002.1,5,2.0,1.0
2020-06-07,168.99,30.0,78.9,38.7,1000.7,5,3.0,0.0
2020-06-27,103.0,35.4,83.5,26.7,1006.6,5,4.0,0.0
2020-06-27,27.84,34.6,54.5,14.6,992.2,5,3.0,1.0
2020-07-10,142.32,27.4,58.3,6.9,1008.8,6,1.0,0.0
2020-07-22,171.1,19.7,94.6,10.9,992.4,6,0.0,0.0
2020-07-24,28.55,37.2,87.0,4.0,1018.2,6,3.0,1.0
2020-07-29,7.49,24.1,54.9,24.7,995.8,6,2.0,2.0
2020-07-31,16.3,31.6,69.4,23.8,997.5,6,2.0,2.0
2020-08-03,29.44,33.3,85.7,31.1,999.9,7,2.0,1.0
2020-08-04,120.35,23.9,65.4,6.1,1002.8,7,2.0,0.0
2020-08-14,21.45,28.1,51.8,19.1,1008.3,7,2.0,1.0
2020-08-15,36.6,30.1,85.0,25.1,1010.5,7,4.0,1.0
2020-08-20,193.4,30.6,80.2,6.3,1019.8,7,2.0,0.0
2020-08-21,48.59,20.6,49.6,16.5,1001.6,7,4.0,1.0
2020-08-31,1.6,31.5,69.2,22.9,1016.0,7,1.0,2.0
2020-09-27,171.17,26.3,76.2,21.7,1017.1,8,0.0,0.0
2020-09-28,22.89,24.1,95.0,20.3,996.8,8,4.0,1.0
2020-10-03,115.25,30.5,78.0,8.4,998.3,9,0.0,0.0
2020-10-15,129.15,30.2,99.8,5.9,995.7,9,3.0,0.0
2020-10-16,182.14,34.5,41.7,23.2,1010.7,9,1.0,0.0
2020-10-21,15.03,27.1,48.3,9.8,1006.1,9,1.0,2.0
2020-10-23,60.37,29.8,50.2,21.9,995.0,9,3.0,0.0
2020-11-10,41.71,33.2,85.0,7.5,1011.2,10,2.0,1.0
2020-11-20,127.88,37.0,64.1,5.4,1017.5,10,4.0,0.0
2020-12-22,73.19,23.1,76.3,9.1,998.7,11,0.0,0.0
2020-12-23,27.09,31.8,88.6,23.4,1000.9,11,1.0,1.0
2021-01-28,160.96,23.7,63.6,27.2,992.0,12,0.0,0.0
2021-01-29,36.17,34.5,99.8,39.6,994.9,12,2.0,1.0
2021-01-30,143.09,28.1,47.5,1.3,1011.2,12,0.0,0.0
2021-01-30,180.54,30.8,43.1,30.4,1013.7,12,1.0,0.0
2021-02-01,20.63,32.4,67.7,0.1,999.5,13,3.0,1.0
2021-02-03,34.02,22.3,46.6,29.5,1009.4,13,0.0,1.0
2021-02-09,188.75,24.2,52.8,13.7,1005.6,13,1.0,0.0
2020-01-03,89.53,21.6,64.1,9.5,1006.1,0,2.0,0.0
2020-01-17,56.76,19.7,91.6,25.5,1009.9,0,3.0,0.0
2020-01-18,44.19,35.5,64.6,27.4,1000.6,0,3.0,1.0
2020-01-23,159.81,29.4,68.2,8.0,995.9,0,2.0,0.0
2020-02-10,9.49,32.4,90.2,12.8,1004.4,1,4.0,2.0
2020-02-25,8.56,22.1,42.7,7.8,993.1,1,3.0,2.0
2020-02-29,155.85,19.1,83.0,14.7,1012.4,1,0.0,0.0
2020-03-01,161.15,37.3,49.0,38.1,1006.7,2,2.0,0.0
2020-03-07,58.51,21.0,75.1,14.8,1000.6,2,4.0,0.0
2020-03-21,34.56,26.1,73.9,12.0,1018.5,2,4.0,1.0
2020-04-09,168.26,20.4,94.9,10.2,998.5,3,2.0,0.0
2020-04-22,92.57,33.0,91.8,22.0,990.6,3,4.0,0.0
2020-04-30,111.1,19.8,99.6,15.5,1008.0,3,0.0,0.0
2020-05-02,143.57,20.8,69.7,21.8,1016.4,4,3.0,0.0
2020-05-12,107.28,21.0,98.7,6.4,1010.0,4,3.0,0.0
2020-05-15,78.26,32.2,77.5,9.5,1015.5,4,3.0,0.0
2020-05-20,12.02,35.4,77.0,23.0,1002.9,4,3.0,2.0
2020-05-28,138.83,29.1,53.0,11.0,1004.8,4,0.0,0.0
2020-05-30,66.38,18.8,66.9,19.2,1010.7,4,3.0,0.0
2020-06-02,84.06,26.0,88.5,7.0,1002.7,5,2.0,0.0
2020-06-02,138.03,23.6,84.3,31.9,1001.4,5,1.0,0.0
2020-06-16,150.27,35.5,47.4,0.3,999.0,5,3.0,0.0
2020-06-20,46.21,30.7,80.0,12.6,996.9,5,2.0,1.0
2020-06-24,89.27,18.4,49.6,11.3,1000.4,5,2.0,0.0
2020-06-29,33.87,25.6,62.1,30.5,1014.5,5,3.0,1.0
2020-07-03,35.47,23.7,78.5,13.7,996.6,6,4.0,1.0
2020-07-24,118.09,26.2,89.2,33.6,1018.2,6,4.0,0.0
2020-07-28,117.99,33.6,96.7,26.6,994.7,6,3.0,0.0
2020-08-03,69.99,36.5,46.1,35.6,994.6,7,0.0,0.0
2020-09-23,127.91,26.8,92.4,15.5,998.7,8,1.0,0.0
2020-09-30,198.28,31.9,76.3,14.5,993.4,8,3.0,0.0
2020-10-08,180.66,26.4,76.9,10.1,997.4,9,2.0,0.0
2020-10-12,46.72,35.7,49.5,27.4,992.1,9,1.0,1.0
2020-10-18,170.61,36.5,44.2,8.7,990.8,9,4.0,0.0
2020-10-19,38.26,21.8,51.0,8.1,1003.6,9,2.0,1.0
2020-10-21,100.32,34.7,91.8,29.6,1007.3,9,3.0,0.0
2020-10-22,133.1,35.8,97.0,2.6,1007.4,9,2.0,0.0
2020-10-25,21.08,21.2,69.2,23.5,1015.1,9,1.0,1.0
2020-11-01,24.34,35.4,46.3,0.8,995.3,10,1.0,1.0
2020-11-15,192.67,37.1,61.0,32.7,1011.0,10,3.0,0.0
2020-11-27,131.75,33.9,76.0,13.9,991.5,10,0.0,0.0
2020-11-29,131.04,31.4,93.3,3.7,1019.0,10,3.0,0.0
2020-12-04,190.93,20.1,58.9,29.1,1017.1,11,3.0,0.0
2021-01-04,79.48,36.8,79.7,20.8,996.4,12,0.0,0.0
2021-01-11,55.81,27.9,49.7,15.7,1019.7,12,1.0,0.0
2021-01-19,105.12,32.3,40.3,0.0,1003.4,12,2.0,0.0
2021-01-19,47.26,25.9,96.4,20.8,1007.9,12,1.0,1.0
2021-02-10,21.66,25.9,65.2,3.1,1004.4,13,2.0,1.0
2021-02-16,105.38,28.6,71.3,19.0,995.8,13,0.0,0.0
2020-01-06,155.75,31.5,76.9,36.0,1006.0,0,3.0,0.0
2020-01-10,3.33,35.3,92.5,19.4,1014.2,0,1.0,2.0
2020-01-20,9.03,22.8,40.8,30.0,1018.3,0,3.0,2.0
2020-02-06,30.14,24.2,48.9,11.8,1006.5,1,3.0,1.0
2020-02-23,117.07,37.7,58.7,39.2,996.7,1,3.0,0.0
2020-03-05,105.92,28.4,77.5,31.3,994.7,2,2.0,0.0
2020-03-12,8.04,28.7,66.9,16.5,992.5,2,2.0,2.0
2020-03-27,25.74,21.1,91.7,5.7,1000.8,2,3.0,1.0
2020-04-03,97.17,33.8,59.5,15.3,1012.0,3,0.0,0.0
2020-04-07,156.31,29.4,68.2,8.0,1014.0,3,4.0,0.0
2020-04-17,112.33,22.7,74.3,0.1,1016.7,3,1.0,0.0
2020-04-22,185.63,20.2,87.7,15.5,1010.8,3,3.0,0.0
2020-04-26,135.79,24.5,95.9,11.6,1007.5,3,2.0,0.0
2020-04-28,94.69,24.7,59.9,5.9,1003.6,3,0.0,0.0
2020-05-07,168.79,28.4,48.4,21.8,993.3,4,0.0,0.0
2020-05-14,49.07,34.3,87.4,17.8,1002.4,4,1.0,1.0
2020-05-29,167.2,27.1,54.4,34.5,1015.4,4,0.0,0.0
2020-06-29,38.52,29.9,41.3,30.4,1012.8,5,1.0,1.0
2020-07-01,35.8,19.2,69.6,20.2,1015.3,6,1.0,1.0
2020-07-05,33.26,35.4,95.2,36.5,1002.2,6,3.0,1.0
2020-07-16,105.41,18.7,55.1,17.4,1013.9,6,2.0,0.0
2020-07-19,148.38,35.0,59.2,14.3,1015.7,6,1.0,0.0
2020-08-02,127.45,37.3,92.6,22.8,1008.5,7,0.0,0.0
2020-08-15,11.55,28.0,42.6,11.5,1015.2,7,3.0,2.0
2020-08-16,124.86,20.0,72.7,35.7,1017.9,7,0.0,0.0
2020-08-19,30.54,20.3,88.6,29.3,991.2,7,4.0,1.0
2020-08-29,143.94,32.3,83.2,31.0,990.8,7,4.0,0.0
2020-09-09,122.67,33.6,40.1,14.0,997.1,8,4.0,0.0
2020-09-12,93.01,27.0,47.3,0.9,1012.7,8,0.0,0.0
2020-09-16,33.0,34.5,63.0,0.2,1010.0,8,3.0,1.0
2020-09-24,131.79,26.8,73.4,33.0,997.7,8,2.0,0.0
2020-10-02,175.06,25.0,62.3,10.4,1003.8,9,1.0,0.0
2020-10-12,41.84,19.8,63.9,37.2,1016.5,9,3.0,1.0
2020-10-16,89.54,18.7,85.6,34.1,991.6,9,1.0,0.0
2020-10-29,134.11,30.2,86.0,13.1,1016.7,9,1.0,0.0
2020-11-14,156.56,36.0,93.6,5.0,1000.5,10,2.0,0.0
2020-11-24,116.69,19.2,74.5,30.4,1012.3,10,0.0,0.0
2020-12-02,11.39,20.2,57.0,36.6,1018.9,11,1.0,2.0
2020-12-07,55.96,36.8,69.4,6.5,1009.5,11,0.0,0.0
2020-12-08,167.74,35.2,86.1,26.8,1011.1,11,4.0,0.0
2020-12-08,170.59,24.0,49.6,0.6,1010.5,11,0.0,0.0
2020-12-12,55.62,28.3,92.7,24.9,1015.1,11,2.0,0.0
2020-12-17,101.69,26.5,73.3,18.9,1000.8,11,4.0,0.0
2020-12-30,147.46,24.4,41.6,2.5,1005.8,11,2.0,0.0
2021-01-12,29.66,36.3,78.9,9.0,1000.2,12,1.0,1.0
2021-01-16,29.69,30.8,88.6,17.9,1016.3,12,1.0,1.0
2021-01-27,145.17,23.2,91.6,39.8,1013.4,12,0.0,0.0
2021-01-29,99.91,28.0,86.9,7.1,996.1,12,0.0,0.0
2021-01-31,105.78,20.1,61.0,25.3,994.8,12,1.0,0.0
2021-02-09,132.16,25.9,80.1,35.1,1001.2,13,1.0,0.0
2021-02-10,153.64,37.3,68.4,36.0,993.1,13,2.0,0.0
2021-02-14,121.92,20.3,45.4,15.4,994.8,13,0.0,0.0
2020-01-07,171.2,37.7,48.2,33.2,1006.0,0,4.0,0.0
2020-01-11,93.14,35.4,94.5,5.0,998.4,0,4.0,0.0
2020-01-17,79.36,35.1,75.4,2.2,1002.3,0,1.0,0.0
2020-01-23,141.6,35.0,83.5,7.6,1000.1,0,1.0,0.0
2020-01-29,80.63,37.5,86.2,35.3,1016.6,0,0.0,0.0
2020-01-31,6.18,31.4,72.5,28.3,1000.2,0,1.0,2.0
2020-01-31,166.64,30.6,96.9,6.8,1004.1,0,2.0,0.0
2020-02-06,96.74,26.9,93.9,29.6,1019.1,1,4.0,0.0
2020-02-14,156.38,19.8,76.3,25.9,1006.3,1,0.0,0.0
2020-03-05,83.1,20.6,40.5,37.0,1012.3,2,4.0,0.0
2020-03-07,171.57,34.9,54.8,21.4,1005.0,2,0.0,0.0
2020-03-10,53.21,34.8,40.6,26.8,996.5,2,3.0,0.0
2020-03-23,22.26,20.2,43.1,14.1,1000.2,2,1.0,1.0
2020-03-24,128.91,37.7,94.0,27.0,992.5,2,3.0,0.0
2020-04-16,113.44,22.6,80.5,8.4,994.5,3,1.0,0.0
2020-04-20,9.6,31.1,61.4,4.1,1002.6,3,2.0,2.0
2020-05-03,101.67,32.1,76.7,11.6,1011.8,4,0.0,0.0
2020-05-22,18.29,33.3,70.3,18.2,1008.5,4,0.0,2.0
2020-05-24,9.91,32.1,60.9,2.7,1009.0,4,0.0,2.0
2020-05-27,86.2,23.1,75.7,28.1,1016.7,4,4.0,0.0
2020-06-16,149.36,32.8,92.4,18.5,998.9,5,3.0,0.0
2020-06-20,71.83,23.8,77.3,38.5,1008.1,5,2.0,0.0
2020-06-26,59.0,36.0,47.8,39.3,1003.1,5,4.0,0.0
2020-07-15,58.18,21.1,70.7,35.5,997.1,6,3.0,0.0
2020-07-16,29.66,24.4,46.0,6.4,1012.4,6,3.0,1.0
2020-07-31,59.57,29.0,79.9,23.4,992.9,6,4.0,0.0
2020-08-09,150.48,18.0,59.8,32.0,1012.8,7,0.0,0.0
2020-08-23,196.67,19.2,51.1,5.1,1012.5,7,1.0,0.0
2020-09-05,50.41,30.9,71.8,0.7,1009.2,8,0.0,0.0
2020-09-13,61.45,24.8,95.3,4.7,1006.6,8,1.0,0.0
2020-09-20,173.33,31.7,83.6,8.1,1012.4,8,4.0,0.0
2020-10-01,91.42,25.0,87.4,13.6,1009.9,9,3.0,0.0
2020-10-02,166.61,35.1,41.8,33.9,1002.6,9,4.0,0.0
2020-10-28,136.21,23.6,86.7,27.9,991.1,9,4.0,0.0
2020-11-11,31.12,30.2,88.8,10.9,1015.6,10,2.0,1.0
2020-11-12,48.48,29.8,71.4,7.1,1002.3,10,4.0,1.0
2020-11-16,66.44,37.9,67.3,20.4,1010.2,10,1.0,0.0
2020-11-19,147.01,28.1,97.9,16.7,998.7,10,1.0,0.0
2020-11-21,16.25,34.7,57.1,13.0,1001.1,10,2.0,2.0
2020-11-27,148.74,35.1,87.7,23.3,1003.2,10,0.0,0.0
2020-12-02,142.01,36.2,46.0,33.6,1019.1,11,0.0,0.0
2020-12-09,14.27,23.0,88.2,26.6,1016.3,11,4.0,2.0
2020-12-09,142.06,19.4,90.5,26.4,1006.3,11,0.0,0.0
2020-12-11,88.06,36.0,60.2,25.5,994.7,11,4.0,0.0
2020-12-21,117.21,18.2,46.6,38.3,996.9,11,2.0,0.0
2020-12-29,55.98,26.9,77.8,21.8,998.0,11,1.0,0.0
2021-01-09,17.68,37.8,58.4,12.9,994.7,12,0.0,2.0
2021-01-12,44.79,35.3,73.2,17.8,1002.4,12,0.0,1.0
2021-01-19,56.7,28.3,49.4,13.2,1001.8,12,2.0,0.0
2021-01-22,123.04,36.9,68.1,14.4,998.0,12,3.0,0.0
2021-01-29,39.95,33.0,73.3,17.9,1006.7,12,2.0,1.0
2021-02-10,119.19,32.8,56.2,2.3,996.1,13,2.0,0.0
2020-01-12,129.35,18.3,86.2,18.6,1008.7,0,1.0,0.0
2020-01-14,70.88,18.4,55.2,38.5,1013.2,0,3.0,0.0
2020-01-18,20.64,23.0,76.9,5.4,991.9,0,4.0,1.0
2020-01-31,5.82,32.8,87.2,3.3,1007.4,0,3.0,2.0
2020-02-09,86.27,33.8,51.7,31.7,1014.0,1,4.0,0.0
2020-03-03,91.99,28.8,93.6,30.5,1000.1,2,3.0,0.0
2020-03-14,69.07,32.5,71.1,33.5,1017.9,2,2.0,0.0
2020-03-20,150.32,25.2,64.9,10.2,1018.8,2,2.0,0.0
2020-03-21,0.93,33.8,50.6,27.9,1014.9,2,0.0,2.0
2020-04-01,138.3,35.3,61.6,14.3,1017.9,3,1.0,0.0
2020-04-11,4.6,31.6,98.6,28.0,1002.6,3,2.0,2.0
2020-04-12,131.8,18.7,76.8,12.3,1005.3,3,3.0,0.0
2020-05-13,68.5,27.5,55.7,16.4,1012.2,4,1.0,0.0
2020-05-16,61.54,24.4,76.7,23.7,1018.8,4,3.0,0.0
2020-05-18,72.27,31.2,64.5,26.5,1010.7,4,4.0,0.0
2020-05-26,176.66,26.8,48.4,12.6,1002.9,4,3.0,0.0
2020-05-30,48.62,27.2,50.8,6.3,993.8,4,3.0,1.0
2020-06-14,112.08,22.0,84.0,28.8,1003.3,5,0.0,0.0
2020-06-22,89.73,31.9,87.6,20.3,1004.0,5,1.0,0.0
2020-07-01,45.61,35.5,88.5,25.7,1004.0,6,1.0,1.0
2020-07-03,86.02,37.8,40.2,11.7,998.0,6,3.0,0.0
2020-07-27,176.56,36.3,77.4,25.8,1003.3,6,0.0,0.0
2020-07-29,147.26,31.9,50.7,18.3,995.1,6,0.0,0.0
2020-08-09,120.4,19.8,44.3,2.2,1008.9,7,2.0,0.0
2020-08-11,9.24,35.9,65.9,18.3,1014.1,7,1.0,2.0
2020-08-13,130.03,37.0,69.3,5.4,1004.4,7,1.0,0.0
2020-08-18,192.05,25.8,71.9,20.8,1016.5,7,1.0,0.0
2020-08-29,171.63,25.3,73.5,14.1,999.8,7,2.0,0.0
2020-09-08,179.15,20.4,84.1,1.1,995.3,8,4.0,0.0
2020-09-16,103.56,37.1,46.4,26.8,993.7,8,3.0,0.0
2020-09-22,145.12,34.3,75.0,23.9,990.9,8,1.0,0.0
2020-10-02,3.95,33.2,70.0,10.2,1010.5,9,0.0,2.0
2020-10-02,39.34,26.4,44.7,12.8,1006.7,9,0.0,1.0
2020-10-10,29.79,37.0,52.0,14.8,1011.3,9,3.0,1.0
2020-11-06,24.41,28.4,55.1,9.0,992.4,10,0.0,1.0
2020-11-07,193.81,27.8,58.9,3.3,993.3,10,4.0,0.0
2020-11-11,95.98,23.1,76.1,17.8,1008.3,10,2.0,0.0
2020-11-12,18.27,24.0,91.3,23.5,1017.5,10,2.0,2.0
2020-11-16,179.06,19.4,86.6,36.1,992.1,10,0.0,0.0
2020-11-20,115.28,28.4,40.6,29.4,1002.2,10,2.0,0.0
2020-11-29,99.23,31.1,59.1,11.9,1010.4,10,0.0,0.0
2020-11-30,99.58,30.4,95.2,17.1,997.6,10,2.0,0.0
2020-12-04,19.84,21.2,43.8,28.1,998.1,11,3.0,2.0
2020-12-05,166.99,36.4,75.0,30.4,1011.3,11,0.0,0.0
2020-12-11,47.0,30.4,61.0,2.7,1002.0,11,0.0,1.0
2020-12-12,89.96,21.6,57.0,14.8,1011.3,11,0.0,0.0
2020-12-27,9.62,35.5,78.8,37.8,991.3,11,4.0,2.0
2021-01-01,151.34,35.6,56.4,23.5,1017.1,12,4.0,0.0
2021-01-11,84.07,29.2,83.3,0.8,1002.4,12,4.0,0.0
2021-01-28,188.51,28.2,98.4,17.3,993.8,12,0.0,0.0
2021-01-30,35.38,32.3,83.4,1.1,990.7,12,2.0,1.0
2021-02-12,108.51,25.8,43.6,39.3,997.1,13,0.0,0.0
2020-01-12,60.86,19.8,70.5,3.3,1008.3,0,2.0,0.0
2020-01-16,15.22,23.8,85.1,19.6,994.9,0,2.0,2.0
2020-01-18,114.37,36.0,49.3,38.6,991.1,0,4.0,0.0
2020-01-24,167.09,19.3,69.5,5.7,1009.7,0,2.0,0.0
2020-01-30,70.31,29.9,97.5,20.0,1010.8,0,1.0,0.0
2020-01-31,36.21,29.6,71.6,2.6,1017.4,0,1.0,1.0
2020-02-03,9.69,27.8,60.6,6.5,1009.5,1,2.0,2.0
2020-03-02,113.51,35.0,83.5,2.9,997.6,2,0.0,0.0
2020-03-06,16.01,30.4,88.4,2.2,1003.4,2,1.0,2.0
2020-03-12,11.15,26.1,66.5,30.5,1014.3,2,4.0,2.0
2020-03-20,119.85,36.3,73.6,24.8,1004.9,2,2.0,0.0
2020-03-23,158.2,30.9,62.9,5.9,1010.9,2,3.0,0.0
2020-04-04,26.47,19.4,87.1,17.6,1019.5,3,0.0,1.0
2020-04-12,124.14,21.4,58.5,29.3,999.4,3,1.0,0.0
2020-04-16,173.83,30.5,83.5,24.6,1014.0,3,3.0,0.0
2020-04-19,124.33,18.8,66.2,27.6,1003.7,3,2.0,0.0
2020-04-21,167.96,33.9,75.3,2.9,1014.4,3,2.0,0.0
2020-04-26,60.98,35.6,46.0,29.2,990.8,3,1.0,0.0
2020-05-04,17.1,20.7,87.5,14.2,1017.5,4,3.0,2.0
2020-05-15,28.53,22.3,65.2,39.4,996.8,4,4.0,1.0
2020-05-18,128.93,36.1,65.4,14.7,997.2,4,4.0,0.0
2020-05-25,113.74,30.0,77.7,29.3,997.9,4,2.0,0.0
2020-05-28,84.53,28.9,98.0,0.9,995.4,4,0.0,0.0
2020-06-02,85.14,22.8,82.3,16.3,1019.0,5,2.0,0.0
2020-06-05,28.8,28.8,41.8,18.1,1007.9,5,0.0,1.0
2020-06-10,116.6,37.8,82.1,37.7,1011.7,5,0.0,0.0
2020-06-12,75.02,19.6,76.8,12.1,1004.1,5,2.0,0.0
2020-07-02,186.69,21.0,57.6,14.1,991.8,6,3.0,0.0
2020-07-18,177.21,23.4,69.0,18.9,1015.6,6,4.0,0.0
2020-07-22,175.07,35.8,65.0,6.0,991.7,6,0.0,0.0
2020-08-05,121.71,19.6,51.5,11.4,993.1,7,3.0,0.0
2020-09-02,166.58,37.8,59.1,8.1,995.7,8,1.0,0.0
2020-09-06,20.37,36.0,69.8,12.4,1010.5,8,4.0,1.0
2020-09-10,168.13,37.5,60.3,39.4,994.9,8,1.0,0.0
2020-09-24,12.14,28.9,77.4,20.0,1000.5,8,1.0,2.0
2020-09-26,39.08,19.3,99.4,18.5,1007.5,8,3.0,1.0
2020-09-28,131.08,28.5,40.3,30.3,999.4,8,0.0,0.0
2020-10-16,184.09,33.0,83.0,26.8,998.6,9,1.0,0.0
2020-10-24,116.16,32.2,74.6,7.4,1005.1,9,4.0,0.0
2020-10-24,57.35,31.4,70.2,16.6,993.0,9,0.0,0.0
2020-10-31,81.26,32.1,88.5,39.8,995.1,9,4.0,0.0
2020-11-21,90.48,28.3,74.5,16.4,1008.7,10,1.0,0.0
2020-11-29,73.14,22.4,79.4,17.5,999.1,10,1.0,0.0
2020-11-30,133.07,23.7,59.8,15.6,997.5,10,0.0,0.0
2020-12-03,62.03,23.0,44.1,0.4,1000.2,11,0.0,0.0
2020-12-15,166.2,26.7,100.0,14.4,1009.5,11,4.0,0.0
