date,location,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,pressure_hpa,rain_category,month,season
2020-10-11,Hue,1.94,22.0,58.5,21.6,990.4,Light,10,autumn
2020-10-23,Hcmc,112.12,30.0,71.2,34.4,1008.1,Heavy,10,autumn
2020-11-01,Danang,198.28,19.6,44.7,3.5,1000.5,Heavy,11,autumn
2020-11-03,Can Tho,174.07,26.9,86.8,39.1,1007.8,Heavy,11,autumn
2020-11-15,Hanoi,182.43,19.3,57.0,15.2,1004.0,Heavy,11,autumn
2020-11-16,Hue,136.14,31.5,83.1,32.2,1019.0,Heavy,11,autumn
2020-11-20,Danang,91.26,34.6,55.6,34.3,1001.0,Heavy,11,autumn
2020-11-24,Hanoi,51.19,28.2,65.8,24.4,1016.5,Heavy,11,autumn
2020-12-09,Can Tho,48.49,30.4,72.0,30.1,1001.3,Moderate,12,winter
2020-12-12,Hcmc,90.11,32.0,98.9,38.4,991.5,Heavy,12,winter
2020-12-26,Hcmc,27.15,22.3,48.3,4.9,996.5,Moderate,12,winter
2021-01-01,Can Tho,169.03,37.9,70.2,34.1,1004.5,Heavy,1,winter
2021-01-01,Hanoi,45.48,18.4,90.7,31.8,1005.2,Moderate,1,winter
2021-01-03,Can Tho,136.02,29.8,85.7,36.2,1005.8,Heavy,1,winter
2021-01-29,Hanoi,39.0,23.9,45.5,24.8,1007.8,Moderate,1,winter
2021-02-12,Can Tho,85.17,25.4,66.7,17.4,991.6,Heavy,2,winter
2021-02-18,Hcmc,110.12,19.9,86.8,1.8,1007.8,Heavy,2,winter
2020-01-09,Hue,156.83,23.8,80.5,16.8,1014.5,Heavy,1,winter
2020-01-10,Hcmc,58.53,23.5,88.4,29.4,1002.7,Heavy,1,winter
2020-01-10,Hue,86.89,21.5,91.0,1.8,1010.5,Heavy,1,winter
2020-01-23,Hanoi,107.48,35.9,82.7,9.0,1020.0,Heavy,1,winter
2020-02-02,Danang,134.0,19.7,48.8,26.7,1017.0,Heavy,2,winter
2020-02-05,Hanoi,98.7,22.5,96.7,8.9,1010.3,Heavy,2,winter
2020-02-05,Danang,0.65,23.5,94.8,13.5,1019.0,Light,2,winter
2020-03-01,Can Tho,1.29,25.9,52.5,9.5,994.2,Light,3,spring
2020-03-04,Hcmc,122.67,37.1,94.9,22.7,1016.9,Heavy,3,spring
2020-03-04,Hanoi,42.04,31.0,64.6,24.2,1008.4,Moderate,3,spring
2020-03-17,Hanoi,29.33,37.5,65.3,1.2,1006.1,Moderate,3,spring
2020-04-04,Danang,26.47,19.4,87.1,17.6,1019.5,Moderate,4,spring
2020-04-11,Hue,101.0,32.5,43.8,32.9,991.6,Heavy,4,spring
2020-04-16,Hcmc,27.65,36.0,62.6,27.9,990.5,Moderate,4,spring
2020-05-08,Danang,6.93,18.6,60.7,30.8,992.0,Light,5,spring
2020-06-02,Hue,53.29,29.7,94.5,24.2,1007.7,Heavy,6,summer
2020-06-05,Danang,189.0,27.2,63.0,34.7,1001.6,Heavy,6,summer
2020-06-22,Can Tho,155.76,26.9,43.0,6.7,993.3,Heavy,6,summer
2020-06-24,Hanoi,98.77,24.0,65.3,17.0,1013.0,Heavy,6,summer
2020-07-10,Hcmc,50.93,18.8,54.1,19.6,1019.4,Heavy,7,summer
2020-07-11,Danang,13.49,21.3,92.0,10.2,1009.0,Light,7,summer
2020-07-16,Hcmc,30.84,20.4,50.6,36.9,1005.7,Moderate,7,summer
2020-07-17,Danang,60.11,34.4,89.4,7.9,1016.8,Heavy,7,summer
2020-08-03,Hue,20.94,33.6,94.8,12.2,1007.1,Moderate,8,summer
2020-08-06,Can Tho,41.67,27.2,88.7,18.9,997.9,Moderate,8,summer
2020-08-16,Hanoi,40.89,30.4,60.6,5.9,991.6,Moderate,8,summer
2020-08-22,Hue,116.05,33.2,53.0,19.6,1006.1,Heavy,8,summer
2020-09-01,Hcmc,136.56,28.8,82.2,8.8,1015.7,Heavy,9,autumn
2020-09-05,Can Tho,55.82,37.3,48.9,15.5,997.2,Heavy,9,autumn
2020-09-06,Hue,19.06,23.1,74.0,30.1,1011.5,Light,9,autumn
2020-09-10,Hanoi,150.38,32.5,94.1,36.9,1007.6,Heavy,9,autumn
2020-09-14,Danang,24.15,31.8,90.4,21.4,1007.9,Moderate,9,autumn
2020-10-07,Hanoi,171.49,20.0,56.2,33.9,1011.1,Heavy,10,autumn
2020-10-28,Hanoi,59.36,23.1,82.4,10.4,994.2,Heavy,10,autumn
2020-11-07,Hcmc,72.06,34.8,45.8,35.3,1004.0,Heavy,11,autumn
2020-11-10,Danang,18.82,22.9,52.8,26.2,1017.4,Light,11,autumn
2020-11-18,Hue,140.31,33.7,90.8,3.2,1010.1,Heavy,11,autumn
2020-11-24,Hue,187.37,24.5,54.8,12.0,991.8,Heavy,11,autumn
2020-12-05,Can Tho,196.5,18.1,52.5,6.9,1017.1,Heavy,12,winter
2020-12-11,Danang,103.95,27.0,42.2,31.6,1010.9,Heavy,12,winter
2020-12-15,Hanoi,41.93,37.4,65.5,23.0,1018.4,Moderate,12,winter
2020-12-29,Hue,199.23,37.0,66.5,17.8,1009.3,Heavy,12,winter
2021-01-04,Hanoi,158.69,21.1,61.5,9.8,991.4,Heavy,1,winter
2021-01-10,Hcmc,86.69,26.6,40.3,4.9,1016.5,Heavy,1,winter
2021-01-10,Danang,80.52,31.0,96.4,31.5,1001.6,Heavy,1,winter
2021-02-08,Hue,169.08,27.9,90.6,16.0,995.3,Heavy,2,winter
2021-02-09,Hcmc,61.01,37.1,50.0,22.8,1005.2,Heavy,2,winter
2021-02-19,Hcmc,69.32,26.4,92.0,25.8,1013.7,Heavy,2,winter
2020-01-21,Can Tho,83.28,33.2,92.0,11.8,999.5,Heavy,1,winter
2020-01-28,Hanoi,6.39,37.4,64.5,2.1,993.4,Light,1,winter
2020-02-02,Hcmc,72.65,34.1,66.9,17.9,1009.8,Heavy,2,winter
2020-02-14,Hue,46.48,33.1,50.5,32.8,996.6,Moderate,2,winter
2020-02-28,Can Tho,16.85,19.8,55.3,1.6,1017.1,Light,2,winter
2020-03-09,Can Tho,184.66,22.3,62.0,25.3,1019.5,Heavy,3,spring
2020-03-18,Can Tho,18.13,26.8,47.2,4.4,999.6,Light,3,spring
2020-05-01,Hanoi,80.94,25.4,43.3,32.8,1015.2,Heavy,5,spring
2020-05-05,Hcmc,120.05,26.5,42.3,28.5,1004.7,Heavy,5,spring
2020-05-06,Danang,135.02,30.4,78.0,8.3,1015.5,Heavy,5,spring
2020-05-17,Hue,60.46,35.8,43.4,36.2,1019.6,Heavy,5,spring
2020-05-17,Hanoi,190.19,34.9,75.2,9.2,1007.2,Heavy,5,spring
2020-05-29,Danang,167.2,27.1,54.4,34.5,1015.4,Heavy,5,spring
2020-06-01,Hcmc,31.86,32.6,86.9,17.2,993.7,Moderate,6,summer
2020-06-05,Hcmc,70.98,32.1,50.0,33.8,1008.3,Heavy,6,summer
2020-06-06,Danang,129.48,32.2,50.0,1.5,990.6,Heavy,6,summer
2020-06-10,Can Tho,159.98,26.3,66.2,22.8,992.3,Heavy,6,summer
2020-06-14,Hanoi,159.8,19.6,75.0,1.6,1000.3,Heavy,6,summer
2020-06-27,Hue,6.9,32.0,88.2,6.0,993.4,Light,6,summer
2020-07-18,Danang,93.49,26.4,79.8,21.6,1011.7,Heavy,7,summer
2020-08-07,Can Tho,160.1,22.5,49.9,13.8,1011.1,Heavy,8,summer
2020-08-07,Can Tho,193.49,18.3,70.4,17.4,1013.7,Heavy,8,summer
2020-08-19,Can Tho,179.74,27.4,70.7,13.8,1010.9,Heavy,8,summer
2020-08-27,Hue,97.47,30.9,69.8,3.5,996.3,Heavy,8,summer
2020-09-17,Hcmc,184.97,21.7,50.4,11.1,995.6,Heavy,9,autumn
2020-09-18,Hcmc,140.2,35.5,89.6,3.9,1014.8,Heavy,9,autumn
2020-10-06,Hcmc,187.84,32.4,99.3,32.4,1011.7,Heavy,10,autumn
2020-10-11,Hcmc,118.43,24.0,70.6,13.0,1007.8,Heavy,10,autumn
2020-10-15,Danang,20.46,27.0,50.0,34.7,1011.4,Moderate,10,autumn
2020-11-05,Hue,35.36,19.4,43.7,4.3,1005.4,Moderate,11,autumn
2020-11-09,Danang,112.4,27.3,98.3,18.9,1019.1,Heavy,11,autumn
2020-11-20,Can Tho,84.84,30.8,40.3,2.6,1003.1,Heavy,11,autumn
2020-11-22,Danang,131.01,18.8,74.5,11.9,994.1,Heavy,11,autumn
2020-11-22,Can Tho,41.39,33.4,43.0,32.3,996.3,Moderate,11,autumn
2020-11-25,Hue,133.03,35.7,65.9,39.8,991.0,Heavy,11,autumn
2020-12-12,Danang,24.45,29.7,71.0,24.3,1011.3,Moderate,12,winter
2020-12-13,Danang,16.97,37.9,47.2,2.5,1017.8,Light,12,winter
2020-12-14,Can Tho,86.41,18.8,92.3,9.2,1019.4,Heavy,12,winter
2020-12-18,Hcmc,185.36,20.8,80.1,38.0,994.5,Heavy,12,winter
2020-12-19,Danang,84.63,28.6,56.9,5.2,1016.9,Heavy,12,winter
2020-12-27,Hcmc,114.24,37.3,79.7,35.5,993.3,Heavy,12,winter
2020-12-29,Can Tho,158.2,32.2,97.7,14.0,1018.6,Heavy,12,winter
2020-12-29,Hanoi,17.78,22.1,92.9,20.0,1006.9,Light,12,winter
2021-01-19,Danang,143.0,27.1,46.2,6.4,1011.2,Heavy,1,winter
2021-01-19,Can Tho,49.53,32.7,83.8,30.9,991.7,Moderate,1,winter
2021-01-25,Hcmc,188.51,25.0,57.1,40.0,1011.0,Heavy,1,winter
2021-02-07,Hanoi,102.33,28.2,58.1,30.0,1008.6,Heavy,2,winter
2021-02-16,Hcmc,8.91,32.9,53.5,16.0,997.0,Light,2,winter
2020-01-11,Hcmc,102.72,36.8,79.0,35.2,1004.6,Heavy,1,winter
2020-01-17,Hcmc,80.48,31.7,56.6,29.0,1015.5,Heavy,1,winter
2020-01-21,Hue,186.43,29.3,58.8,38.5,1009.7,Heavy,1,winter
2020-01-24,Hue,58.02,35.7,45.0,12.0,1001.9,Heavy,1,winter
2020-02-06,Can Tho,106.01,24.3,86.1,9.5,1007.6,Heavy,2,winter
2020-02-07,Can Tho,77.31,22.3,97.1,17.5,995.9,Heavy,2,winter
2020-02-07,Hcmc,85.56,37.8,93.7,33.5,1016.4,Heavy,2,winter
2020-02-17,Hanoi,134.58,18.4,76.4,13.8,999.0,Heavy,2,winter
2020-02-21,Danang,155.05,31.0,49.3,17.4,1015.7,Heavy,2,winter
2020-02-27,Danang,186.17,37.3,42.9,13.6,1010.2,Heavy,2,winter
2020-03-01,Hcmc,124.51,30.9,96.7,25.8,1003.4,Heavy,3,spring
2020-03-31,Hcmc,54.19,36.0,67.1,22.6,991.5,Heavy,3,spring
2020-04-07,Hcmc,93.8,28.8,60.4,33.1,1010.4,Heavy,4,spring
2020-04-13,Hanoi,133.89,25.7,57.2,28.8,1006.9,Heavy,4,spring
2020-04-14,Hanoi,117.55,28.4,88.2,1.6,1013.1,Heavy,4,spring
2020-04-18,Hue,65.39,26.6,55.8,8.3,997.0,Heavy,4,spring
2020-05-08,Danang,103.24,32.9,99.3,6.7,1012.0,Heavy,5,spring
2020-05-19,Hcmc,3.87,31.3,67.0,16.4,997.4,Light,5,spring
2020-05-22,Danang,86.27,18.9,85.1,36.0,1004.2,Heavy,5,spring
2020-06-24,Hue,134.26,32.8,71.7,3.3,1001.6,Heavy,6,summer
2020-07-02,Hcmc,179.9,33.7,75.7,35.3,1012.3,Heavy,7,summer
2020-07-03,Can Tho,35.47,23.7,78.5,13.7,996.6,Moderate,7,summer
2020-07-26,Hanoi,77.69,20.7,57.0,19.0,1013.9,Heavy,7,summer
2020-08-01,Hcmc,140.84,30.9,50.9,35.7,1018.9,Heavy,8,summer
2020-08-31,Danang,115.92,35.3,97.8,33.1,1006.4,Heavy,8,summer
2020-09-15,Hanoi,86.87,36.1,90.1,13.5,993.5,Heavy,9,autumn
2020-10-01,Can Tho,105.44,36.9,83.0,35.7,1002.1,Heavy,10,autumn
2020-10-07,Hanoi,86.81,28.0,84.4,31.2,1010.3,Heavy,10,autumn
2020-11-02,Hue,129.12,21.9,43.7,22.3,1019.9,Heavy,11,autumn
2020-12-02,Hue,28.57,31.5,86.4,20.5,1004.6,Moderate,12,winter
2020-12-08,Can Tho,193.03,27.9,87.6,20.4,999.4,Heavy,12,winter
2020-12-08,Hcmc,148.77,22.7,69.4,31.2,1003.0,Heavy,12,winter
2020-12-11,Hue,59.78,22.8,46.8,38.8,1014.4,Heavy,12,winter
2020-12-16,Hanoi,123.38,22.9,59.3,22.4,999.2,Heavy,12,winter
2020-12-21,Can Tho,61.94,30.7,72.0,8.5,1014.1,Heavy,12,winter
2020-12-24,Hue,99.15,18.1,49.7,11.2,1018.8,Heavy,12,winter
2020-12-24,Danang,114.34,23.9,52.0,9.0,1010.1,Heavy,12,winter
2020-12-27,Hcmc,14.64,26.7,67.7,11.4,1001.9,Light,12,winter
2021-01-01,Can Tho,38.19,21.4,66.4,28.8,1019.4,Moderate,1,winter
2021-01-16,Can Tho,51.0,34.4,79.0,12.2,1011.3,Heavy,1,winter
2021-01-21,Hcmc,42.1,23.9,62.7,4.1,1012.7,Moderate,1,winter
2021-01-28,Danang,114.26,20.6,79.6,37.5,1005.2,Heavy,1,winter
2021-02-02,Hcmc,127.08,19.9,70.9,14.0,992.7,Heavy,2,winter
2021-02-04,Hcmc,68.86,24.4,87.3,27.5,1014.4,Heavy,2,winter
2021-02-17,Danang,154.55,23.7,88.2,6.3,994.6,Heavy,2,winter
2020-01-07,Hue,54.57,33.5,83.5,17.4,1002.8,Heavy,1,winter
2020-01-14,Hanoi,77.64,34.7,79.2,14.9,1001.9,Heavy,1,winter
2020-01-15,Danang,167.82,19.6,82.6,6.9,999.0,Heavy,1,winter
2020-01-27,Hue,66.18,34.2,92.8,17.4,1011.8,Heavy,1,winter
2020-02-02,Hcmc,188.23,37.9,67.3,24.3,997.0,Heavy,2,winter
2020-02-10,Hue,95.81,25.0,47.4,26.5,1011.5,Heavy,2,winter
2020-02-23,Hcmc,184.49,18.6,87.0,31.9,1014.9,Heavy,2,winter
2020-03-02,Danang,58.86,22.7,97.5,28.4,997.2,Heavy,3,spring
2020-03-08,Hcmc,92.77,25.8,45.9,1.1,1004.8,Heavy,3,spring
2020-03-13,Can Tho,73.97,21.9,85.4,21.8,1006.5,Heavy,3,spring
2020-03-31,Can Tho,74.76,32.8,47.4,0.5,998.4,Heavy,3,spring
2020-04-22,Hue,173.9,32.6,74.1,23.8,994.8,Heavy,4,spring
2020-04-24,Hanoi,117.25,32.1,48.9,17.7,992.9,Heavy,4,spring
2020-04-28,Hanoi,162.91,25.0,66.3,12.9,1010.7,Heavy,4,spring
2020-05-11,Hue,191.37,30.3,40.6,7.6,1004.7,Heavy,5,spring
2020-05-23,Hcmc,47.24,30.9,55.0,18.8,1004.8,Moderate,5,spring
2020-05-31,Hanoi,39.29,33.6,83.0,29.8,1012.6,Moderate,5,spring
2020-06-09,Danang,135.25,24.0,78.0,33.9,1006.0,Heavy,6,summer
2020-06-12,Hcmc,0.17,28.1,84.2,25.7,1015.7,Light,6,summer
2020-06-13,Hanoi,71.3,23.5,91.3,14.1,993.1,Heavy,6,summer
2020-06-19,Danang,120.09,38.0,80.8,22.8,992.1,Heavy,6,summer
2020-07-04,Can Tho,80.49,29.2,94.3,18.1,1010.7,Heavy,7,summer
2020-07-12,Hanoi,24.97,21.7,70.4,16.6,1013.9,Moderate,7,summer
2020-07-27,Hue,116.64,34.2,44.7,16.4,1017.7,Heavy,7,summer
2020-08-14,Hanoi,100.35,22.5,49.7,17.8,1002.5,Heavy,8,summer
2020-08-27,Danang,188.6,25.7,44.4,17.3,1015.9,Heavy,8,summer
2020-09-10,Hanoi,32.27,26.5,79.1,21.8,997.9,Moderate,9,autumn
2020-09-17,Hue,75.47,27.2,67.2,17.4,1006.9,Heavy,9,autumn
2020-09-25,Hanoi,83.9,26.2,80.4,4.3,1019.9,Heavy,9,autumn
2020-10-02,Danang,39.34,26.4,44.7,12.8,1006.7,Moderate,10,autumn
2020-10-03,Danang,115.25,30.5,78.0,8.4,998.3,Heavy,10,autumn
2020-10-21,Can Tho,171.18,20.2,45.7,23.0,990.8,Heavy,10,autumn
2020-11-07,Hcmc,119.7,36.2,70.9,32.3,996.2,Heavy,11,autumn
2020-11-10,Hanoi,9.4,34.1,61.3,7.0,995.0,Light,11,autumn
2020-11-12,Hcmc,196.08,34.1,58.5,7.0,1004.5,Heavy,11,autumn
2020-11-12,Hue,120.04,20.6,89.8,9.6,1017.9,Heavy,11,autumn
2020-11-24,Danang,65.22,23.6,89.2,2.6,1014.2,Heavy,11,autumn
2020-11-30,Hanoi,26.69,31.4,46.7,12.8,992.3,Moderate,11,autumn
2020-11-30,Danang,74.18,28.8,93.3,27.5,997.5,Heavy,11,autumn
2020-12-07,Can Tho,7.5,24.3,58.7,6.3,1001.7,Light,12,winter
2020-12-09,Can Tho,116.22,36.1,93.9,12.8,1015.9,Heavy,12,winter
2020-12-28,Can Tho,67.3,22.1,99.0,27.1,1006.6,Heavy,12,winter
2021-01-21,Hcmc,57.66,29.6,90.5,1.7,999.0,Heavy,1,winter
2021-01-25,Can Tho,195.56,22.2,84.0,12.7,1011.1,Heavy,1,winter
2021-02-16,Hue,178.9,20.7,42.7,12.2,1007.2,Heavy,2,winter
2020-01-04,Hanoi,75.0,32.1,86.4,34.7,1006.0,Heavy,1,winter
2020-01-06,Danang,184.01,18.1,80.1,4.8,1013.7,Heavy,1,winter
2020-01-19,Hcmc,185.26,23.0,71.9,31.4,1000.9,Heavy,1,winter
2020-01-28,Hanoi,134.7,18.8,83.4,35.7,1005.9,Heavy,1,winter
2020-02-06,Hanoi,20.83,31.0,71.1,13.5,994.2,Moderate,2,winter
2020-02-11,Hcmc,129.18,36.8,77.1,32.4,995.8,Heavy,2,winter
2020-02-13,Danang,65.74,18.2,84.3,1.9,1000.3,Heavy,2,winter
2020-02-17,Hcmc,95.85,27.1,79.1,22.5,993.1,Heavy,2,winter
2020-02-18,Hue,44.76,24.7,76.6,23.2,1014.4,Moderate,2,winter
2020-03-01,Hcmc,127.44,25.6,83.9,17.2,1004.9,Heavy,3,spring
2020-03-06,Hue,170.91,37.3,70.7,20.2,993.8,Heavy,3,spring
2020-03-29,Hue,90.92,33.8,67.3,31.7,1013.4,Heavy,3,spring
2020-04-02,Can Tho,29.41,32.4,68.0,6.0,999.8,Moderate,4,spring
2020-04-06,Hanoi,69.16,25.5,52.6,29.9,1003.8,Heavy,4,spring
2020-04-10,Danang,182.67,34.4,43.1,7.5,997.3,Heavy,4,spring
2020-04-22,Can Tho,45.89,25.1,51.6,5.3,1013.5,Moderate,4,spring
2020-04-24,Can Tho,17.94,30.5,43.6,28.2,996.3,Light,4,spring
2020-04-30,Hanoi,195.95,28.9,49.2,22.8,993.5,Heavy,4,spring
2020-05-10,Danang,179.6,26.1,80.5,34.5,992.2,Heavy,5,spring
2020-05-20,Danang,78.27,23.1,82.5,5.7,1002.1,Heavy,5,spring
2020-06-08,Hanoi,104.8,18.3,59.0,6.9,997.7,Heavy,6,summer
2020-06-12,Danang,115.19,18.2,63.0,24.7,1013.2,Heavy,6,summer
2020-07-06,Danang,64.31,19.3,49.8,0.4,1015.6,Heavy,7,summer
2020-07-06,Hue,133.94,18.5,80.1,14.4,993.0,Heavy,7,summer
2020-07-12,Can Tho,167.3,19.9,98.7,17.3,1009.4,Heavy,7,summer
2020-07-15,Danang,8.36,34.0,60.7,2.6,992.6,Light,7,summer
2020-07-19,Hanoi,190.95,28.7,54.9,25.6,993.0,Heavy,7,summer
2020-08-13,Can Tho,90.51,22.4,41.8,7.9,996.2,Heavy,8,summer
2020-08-21,Can Tho,48.59,20.6,49.6,16.5,1001.6,Moderate,8,summer
2020-08-24,Hue,22.39,29.0,64.8,17.6,1000.9,Moderate,8,summer
2020-09-04,Danang,152.58,25.2,59.2,24.6,1017.5,Heavy,9,autumn
2020-09-16,Danang,195.8,24.2,66.8,33.8,991.4,Heavy,9,autumn
2020-09-17,Danang,103.62,35.4,49.0,25.9,1007.9,Heavy,9,autumn
2020-09-20,Can Tho,53.08,34.5,87.3,4.5,1012.6,Heavy,9,autumn
2020-10-31,Hue,185.27,26.1,61.5,11.9,1002.5,Heavy,10,autumn
2020-10-31,Can Tho,32.02,24.1,79.1,38.5,1013.0,Moderate,10,autumn
2020-11-05,Hcmc,17.7,37.2,54.4,14.6,1018.6,Light,11,autumn
2020-11-15,Hue,95.02,33.9,97.2,23.6,1007.3,Heavy,11,autumn
2020-11-20,Hue,149.63,30.7,93.7,21.1,999.9,Heavy,11,autumn
2020-11-21,Hcmc,5.18,29.4,97.3,19.1,1003.0,Light,11,autumn
2020-12-05,Hanoi,137.03,19.7,56.1,35.7,1008.9,Heavy,12,winter
2020-12-16,Can Tho,135.12,23.2,90.4,27.8,1000.5,Heavy,12,winter
2020-12-25,Hcmc,2.75,31.7,50.6,14.9,992.9,Light,12,winter
2020-12-27,Can Tho,89.51,33.7,99.0,26.9,990.8,Heavy,12,winter
2021-01-10,Hue,80.59,28.9,88.7,39.9,991.9,Heavy,1,winter
2021-01-12,Hcmc,79.52,25.7,48.2,35.9,999.7,Heavy,1,winter
2021-01-16,Hue,4.24,23.9,84.4,28.7,1014.0,Light,1,winter
2021-01-24,Can Tho,178.47,19.7,96.5,13.7,992.4,Heavy,1,winter
2021-02-01,Hcmc,31.41,27.0,76.5,11.4,1000.8,Moderate,2,winter
2021-02-06,Danang,183.47,20.7,56.7,37.6,1007.6,Heavy,2,winter
2021-02-13,Hcmc,6.84,19.2,43.1,7.3,998.6,Light,2,winter
2021-02-17,Hanoi,30.63,30.1,43.0,4.3,1018.3,Moderate,2,winter
2021-02-19,Hanoi,193.43,26.4,98.0,17.5,1003.0,Heavy,2,winter
2020-01-10,Can Tho,186.74,26.9,51.3,22.7,1019.5,Heavy,1,winter
2020-01-14,Hcmc,179.7,37.2,95.1,23.0,1014.9,Heavy,1,winter
2020-01-19,Hcmc,121.77,21.1,51.3,32.8,1012.0,Heavy,1,winter
2020-02-04,Danang,87.52,21.2,94.8,37.4,1003.1,Heavy,2,winter
2020-02-05,Danang,43.33,31.4,55.3,34.3,1006.3,Moderate,2,winter
2020-02-11,Danang,124.3,26.7,66.9,35.1,991.4,Heavy,2,winter
2020-02-14,Danang,156.38,19.8,76.3,25.9,1006.3,Heavy,2,winter
2020-02-18,Can Tho,25.24,26.6,63.2,6.8,994.4,Moderate,2,winter
2020-02-23,Hcmc,117.07,37.7,58.7,39.2,996.7,Heavy,2,winter
2020-02-24,Hue,118.7,29.8,55.4,7.7,1014.8,Heavy,2,winter
2020-03-23,Hcmc,41.64,25.6,44.2,8.9,991.1,Moderate,3,spring
2020-03-31,Danang,123.67,25.8,87.1,31.3,997.6,Heavy,3,spring
2020-04-16,Danang,131.46,32.8,77.3,20.0,1013.8,Heavy,4,spring
2020-04-18,Danang,128.78,30.4,99.5,26.8,1000.3,Heavy,4,spring
2020-04-30,Danang,111.1,19.8,99.6,15.5,1008.0,Heavy,4,spring
2020-05-01,Hue,20.09,19.7,46.4,3.0,993.3,Moderate,5,spring
2020-06-03,Can Tho,172.53,27.3,74.4,30.7,990.3,Heavy,6,summer
2020-06-12,Hcmc,7.99,26.6,60.2,6.0,992.9,Light,6,summer
2020-06-25,Hue,148.84,35.2,60.9,5.1,997.4,Heavy,6,summer
2020-06-27,Hue,162.51,34.5,73.4,5.6,1018.7,Heavy,6,summer
2020-06-27,Danang,113.89,27.5,90.8,32.9,1017.9,Heavy,6,summer
2020-07-04,Can Tho,185.99,36.9,77.2,31.6,991.5,Heavy,7,summer
2020-07-12,Danang,22.38,25.4,44.2,5.6,994.8,Moderate,7,summer
2020-08-09,Danang,13.56,31.0,62.1,1.2,1000.7,Light,8,summer
2020-08-11,Hue,176.45,25.9,86.7,25.8,993.4,Heavy,8,summer
2020-08-25,Danang,30.75,20.2,41.3,38.5,991.4,Moderate,8,summer
2020-08-28,Hue,86.73,34.9,90.6,7.3,1018.1,Heavy,8,summer
2020-08-30,Hanoi,183.24,37.3,76.0,25.4,992.6,Heavy,8,summer
2020-09-03,Can Tho,71.06,28.2,82.4,36.7,1009.5,Heavy,9,autumn
2020-09-08,Hue,68.82,32.9,95.0,18.1,997.0,Heavy,9,autumn
2020-10-02,Can Tho,135.89,24.4,97.4,23.2,996.7,Heavy,10,autumn
2020-10-22,Hanoi,102.37,20.8,67.0,32.3,1016.3,Heavy,10,autumn
2020-11-13,Hcmc,86.17,35.3,69.6,26.4,1016.4,Heavy,11,autumn
2020-11-13,Danang,151.01,18.1,65.0,25.8,992.4,Heavy,11,autumn
2020-11-18,Hcmc,152.65,34.6,92.6,36.6,1009.7,Heavy,11,autumn
2020-12-18,Can Tho,94.51,32.9,93.9,35.4,1001.3,Heavy,12,winter
2021-01-03,Can Tho,184.96,29.6,70.1,31.5,1000.9,Heavy,1,winter
2021-01-16,Hanoi,49.8,21.4,87.6,1.0,995.8,Moderate,1,winter
2021-01-21,Hcmc,123.05,34.5,88.1,12.8,1002.4,Heavy,1,winter
2021-01-30,Danang,70.49,32.7,60.7,22.4,992.6,Heavy,1,winter
2021-01-31,Hue,59.04,36.3,83.7,12.8,999.6,Heavy,1,winter
2021-02-12,Can Tho,42.13,36.6,98.8,36.5,1019.8,Moderate,2,winter
2020-01-16,Hcmc,77.34,32.5,78.1,10.8,1010.0,Heavy,1,winter
2020-02-05,Hue,63.03,29.0,99.7,22.8,1008.1,Heavy,2,winter
2020-02-17,Danang,45.97,19.4,87.1,18.7,1005.1,Moderate,2,winter
2020-02-22,Hanoi,11.29,27.8,76.8,17.4,995.6,Light,2,winter
2020-02-29,Hue,50.51,32.8,63.8,30.7,992.9,Heavy,2,winter
2020-03-27,Hcmc,104.16,28.5,65.7,12.3,1018.2,Heavy,3,spring
2020-03-29,Can Tho,170.23,21.2,45.2,27.4,1015.6,Heavy,3,spring
2020-03-31,Can Tho,183.76,35.3,59.5,27.1,1002.5,Heavy,3,spring
2020-04-15,Can Tho,78.67,25.4,79.0,38.2,990.1,Heavy,4,spring
2020-04-19,Hue,170.61,35.2,84.8,17.4,1013.2,Heavy,4,spring
2020-04-24,Hue,7.18,27.9,78.5,14.7,1018.5,Light,4,spring
2020-04-27,Hanoi,30.36,32.9,63.3,10.5,1002.3,Moderate,4,spring
2020-04-27,Hue,178.57,30.4,57.9,0.9,1002.7,Heavy,4,spring
2020-05-13,Can Tho,141.65,28.1,60.7,20.2,1016.9,Heavy,5,spring
2020-05-26,Danang,163.77,29.6,71.5,23.8,1006.9,Heavy,5,spring
2020-05-27,Can Tho,191.65,34.3,92.8,21.7,999.7,Heavy,5,spring
2020-06-22,Danang,171.98,18.9,42.3,30.8,1009.4,Heavy,6,summer
2020-06-23,Hcmc,177.6,22.9,85.8,33.0,1009.9,Heavy,6,summer
2020-07-09,Hanoi,68.14,34.2,86.3,35.6,997.6,Heavy,7,summer
2020-07-18,Danang,185.59,33.7,70.4,29.2,1003.9,Heavy,7,summer
2020-07-27,Danang,49.89,33.6,84.9,28.1,1011.6,Moderate,7,summer
2020-08-04,Can Tho,33.03,35.8,83.5,35.0,1008.4,Moderate,8,summer
2020-08-12,Hue,21.32,34.8,66.6,0.1,991.4,Moderate,8,summer
2020-08-22,Hcmc,110.0,27.1,73.2,33.9,1012.4,Heavy,8,summer
2020-08-29,Hue,198.97,31.3,42.8,35.3,998.3,Heavy,8,summer
2020-09-10,Hue,39.65,23.0,78.2,14.5,993.2,Moderate,9,autumn
2020-09-21,Hanoi,64.86,28.8,98.4,12.8,1018.7,Heavy,9,autumn
